2015-12-18-04-53-14,Rusti,,15,"2,430",1,0,1,0,41,"42,851",30,"13,379",66,"510,301",1,0,55,"174,514",74,"1,132,865",51,"118,727",94,"8,098,435",70,"810,039",97,"11,148,071",92,"6,606,030",85,"3,286,600",99,"13,495,515",0
2015-12-18-04-53-14,Sweeteyes9,,64,"407,114",65,"449,448",64,"407,057",69,"688,599",64,"442,604",65,"449,462",66,"526,044",70,"741,183",70,"772,780",75,"1,266,520",70,"738,560",81,"2,303,322",81,"2,203,747",76,"1,375,128",76,"1,354,863",72,"916,517",0
2015-12-18-04-53-14,Nervic0,,99,"13,341,491",99,"13,117,494",1,0,99,"15,562,773",99,"15,375,029",99,"13,170,848",66,"532,273",90,"5,550,911",99,"15,156,803",93,"7,237,815",99,"16,724,255",90,"5,700,986",99,"17,088,124",90,"5,355,641",99,"16,468,915",99,"13,528,211","72,676"
2015-12-18-04-53-14,Merchantable,,99,"13,069,426",99,"13,238,137",99,"13,088,646",99,"15,172,250",90,"5,798,054",99,"28,780,398",95,"8,989,591",99,"13,127,109",99,"13,220,416",82,"2,592,186",99,"29,200,638",90,"5,347,957",99,"19,819,549",99,"16,323,616",99,"13,863,323",86,"3,670,798",0
2015-12-18-04-53-14,Ari6321,,99,"13,295,109",99,"16,613,038",99,"13,221,225",99,"22,755,638",99,"16,000,214",99,"29,760,045",99,"13,301,265",99,"14,415,264",99,"13,839,781",99,"15,116,570",99,"20,174,034",99,"20,344,171",99,"38,095,999",99,"14,064,338",99,"14,880,015",120,"137,835,614","4,671"
2015-12-18-04-53-14,Dajunk,,84,"2,962,229",86,"3,761,209",93,"7,620,742",94,"8,178,941",99,"13,088,318",99,"31,755,917",99,"14,537,696",99,"14,959,347",99,"25,231,964",99,"15,227,341",99,"28,350,373",99,"16,267,423",99,"39,833,988",99,"25,270,182",99,"15,218,869",90,"5,614,169",0
2015-12-18-04-53-14,Ibuki Fuko,,99,"21,709,369",99,"21,666,139",99,"22,757,123",99,"27,342,968",99,"14,977,770",99,"48,884,318",99,"14,140,679",99,"18,780,647",99,"16,052,438",99,"15,448,215",99,"26,207,439",99,"22,530,080",99,"81,303,417",99,"29,464,913",99,"39,676,834",100,"14,641,037","4,475"
2015-12-18-04-53-14,Watch M3 Wc,,70,"738,060",70,"737,669",67,"586,553",72,"903,462",66,"518,104",96,"10,055,976",71,"845,662",99,"13,162,864",90,"5,379,889",90,"5,829,714",91,"6,095,908",99,"22,471,162",99,"14,278,687",99,"37,732,378",99,"21,687,124",55,"180,936",0
2015-12-18-04-53-14,Orbitperson,,99,"13,334,864",99,"13,256,576",99,"13,358,814",99,"15,273,769",93,"7,848,187",99,"134,172,468",99,"13,625,951",99,"13,213,951",99,"13,270,068",97,"11,167,893",99,"13,865,015",99,"13,786,900",99,"14,945,852",99,"77,541,048",99,"14,915,321",89,"5,084,457","2,445"
2015-12-18-04-53-14,Syzygy,,99,"55,438,538",99,"45,712,893",99,"40,701,664",99,"59,588,160",99,"24,651,410",99,"36,388,652",99,"34,037,105",99,"200,000,000",99,"23,052,588",99,"40,545,722",99,"47,788,409",99,"200,000,000",99,"49,742,739",99,"200,000,000",99,"193,240,166",120,"200,000,000",0
2015-12-18-04-53-14,Fazal11111,,94,"8,337,982",95,"8,813,897",94,"8,181,001",96,"10,506,074",94,"8,310,178",98,"12,363,287",96,"10,338,749",93,"7,555,280",98,"12,301,594",92,"6,598,677",93,"7,788,099",97,"11,181,162",98,"11,928,821",98,"12,939,396",98,"12,233,186",98,"12,242,725",0
2015-12-18-04-53-14,Newbisms,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,91,"6,248,167",99,"13,207,947",73,"1,091,979",99,"18,219,629",99,"13,331,899",99,"20,518,883",99,"16,528,180",1,0,100,"15,150,133",0
2015-12-18-04-53-14,vincete,,50,"107,364",52,"127,137",68,"657,069",67,"601,317",53,"146,896",60,"274,641",68,"624,784",74,"1,150,297",79,"1,913,833",67,"562,722",77,"1,547,131",77,"1,503,071",85,"3,516,666",77,"1,613,239",95,"9,072,763",68,"623,671",0
2015-12-18-04-53-14,Rusty Nail24,,72,"959,175",67,"594,893",59,"250,707",81,"2,327,484",80,"1,997,224",79,"1,892,523",91,"6,040,178",99,"13,345,462",99,"13,688,454",99,"18,635,732",99,"13,613,669",99,"16,541,124",99,"15,978,405",99,"19,034,896",99,"16,229,088",109,"38,605,659",0
2015-12-18-04-53-14,Dj Ruli-Lake,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,69,"714,648",69,"700,694",88,"4,610,717",75,"1,237,173",73,"1,055,703",80,"1,997,263",88,"4,588,448",83,"2,731,480",99,"13,039,108",0
2015-12-18-04-53-14,Atomterrible,,75,"1,230,984",75,"1,239,085",80,"2,043,121",81,"2,358,232",86,"3,667,560",99,"13,274,305",82,"2,441,774",84,"3,086,589",78,"1,731,906",87,"4,027,315",99,"13,394,956",77,"1,495,481",88,"4,613,026",74,"1,185,334",90,"5,689,624",80,"2,129,042","4,777"
2015-12-18-04-53-14,Zaztacular,,64,"407,134",60,"276,752",75,"1,250,902",70,"799,303",66,"505,850",89,"4,910,832",80,"1,986,619",60,"274,706",80,"2,024,232",62,"361,696",94,"7,946,788",66,"514,401",99,"14,127,270",80,"2,095,993",96,"9,812,440",62,"337,724",0
2015-12-18-04-53-14,Saira1610,,99,"62,490,459",99,"200,000,000",99,"50,493,407",99,"123,968,968",99,"60,391,155",99,"200,000,000",99,"60,096,220",99,"50,906,797",99,"200,000,000",99,"24,060,046",99,"200,000,000",99,"54,814,437",99,"200,000,000",99,"127,391,840",99,"200,000,000",120,"113,338,432","28,741"
2015-12-18-04-53-14,Yuanthano,,81,"2,254,843",90,"5,733,774",85,"3,259,369",90,"5,346,995",84,"3,077,779",83,"2,897,315",75,"1,293,297",85,"3,313,454",70,"809,890",79,"1,805,206",72,"941,094",90,"5,861,241",87,"4,041,615",84,"2,953,785",86,"3,889,677",92,"6,601,536","11,381"
2015-12-18-04-53-14,Killer 7276,,90,"5,717,735",90,"5,718,848",90,"5,634,502",94,"8,504,945",94,"8,489,584",98,"12,015,193",90,"5,701,108",90,"5,781,908",99,"13,236,607",88,"4,758,489",93,"7,643,152",99,"27,329,582",99,"20,717,979",99,"13,042,462",99,"16,081,462",92,"6,604,826",952
2015-12-18-04-53-14,123 Lvs 2 Go,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,73,"1,028,644",85,"3,258,624",92,"6,968,406",87,"4,242,510",95,"9,020,506",85,"3,263,115",95,"8,774,665",82,"2,421,167",80,"2,136,574","1,581"
